Deals:,,,,,,,,,,,,
Open Time,Ticket,Type,Size,Item,Price,Order,Comment,,Entry,Commission,Swap,Profit
2025.05.12 11:09:06,17084453,sell,0.07,EURUSD,1.11029,79355443,,,in,0,0,0
2025.05.12 11:14:15,17084549,buy,0.07,USDJPY,148.075,79355544,,,out,0,0,-9.2
2025.05.12 11:14:17,17084564,sell,0.07,EURUSD,1.10891,79355557,[sl 1.10891],,out,0,0,-15.02
2025.05.12 11:14:18,17084565,buy,0.05,EURUSD,1.10904,79355558,,,out,0,4.77,-120.78
2025.05.12 11:36:26,17084909,sell,0.07,USDJPY,147.743,79355904,,,in,0,0,0
2025.05.12 11:40:08,17085015,buy,0.07,EURUSD,1.11332,79356007,,,in,0,0,0
2025.05.12 11:58:22,17085303,sell,0.07,EURUSD,1.11411,79356292,,,out,0,0,4.96
2025.05.12 12:07:17,17085398,buy,0.07,EURUSD,1.11377,79356391,,,in,0,0,0
2025.05.12 12:48:07,17085737,buy,0.07,USDJPY,148.01,79356734,[sl 148.009],,out,0,0,-11.35
2025.05.12 12:48:25,17085746,sell,0.07,EURUSD,1.1123,79356743,,,out,0,0,-9.25
2025.05.12 12:48:46,17085751,sell,0.07,EURUSD,1.11223,79356747,,,in,0,0,0
2025.05.12 13:52:25,17086667,sell,0.07,USDJPY,148.394,79357666,,,out,0,0,16.72
2025.05.12 13:52:50,17086675,buy,0.07,EURUSD,1.10856,79357674,,,out,0,0,23.17
2025.05.12 13:52:52,17086676,buy,0.07,EURUSD,1.10856,79357675,,,out,0,0,10.92
2025.05.12 15:01:17,17087444,sell,0.07,EURUSD,1.11065,79358451,,,in,0,0,0
2025.05.12 15:02:01,17087452,buy,0.07,USDJPY,147.984,79358458,,,in,0,0,0
2025.05.12 20:24:34,17091081,sell,0.07,USDJPY,148.508,79362083,,,out,0,0,22.29
2025.05.12 20:24:37,17091082,buy,0.07,EURUSD,1.10814,79362084,,,out,0,0,15.86
2025.05.12 20:38:04,17091222,sell,0.07,EURUSD,1.10751,79362225,,,in,0,0,0
2025.05.13 10:35:58,17094039,buy,0.07,EURUSD,1.11194,79365093,,,in,0,0,0
2025.05.13 11:24:09,17094357,sell,0.07,EURUSD,1.11065,79365412,,,in,0,0,0
2025.05.13 15:13:09,17095547,buy,0.07,USDJPY,148.179,79366638,,,in,0,0,0
2025.05.13 15:42:17,17096067,sell,0.07,EURUSD,1.11252,79367157,,,out,0,0,3.65
2025.05.13 16:15:50,17096508,sell,0.07,GBPUSD,1.32332,79367618,,,in,0,0,0
2025.05.13 17:01:33,17097333,buy,0.07,GBPUSD,1.32287,79368475,,,out,0,0,2.83
2025.05.14 08:10:27,17102260,sell,0.07,USDJPY,146.888,79373631,,,in,0,0,0
2025.05.14 10:38:31,17103386,buy,0.07,EURUSD,1.12,79374774,,,in,0,0,0
2025.05.14 11:04:36,17103772,sell,0.07,EURUSD,1.12319,79375171,[tp 1.12317],,out,0,0,19.88
2025.05.14 11:08:14,17103897,buy,0.07,USDJPY,146.264,79375293,[tp 146.271],,out,0,0,26.56
2025.05.14 12:25:11,17105016,buy,0.1,EURUSD,1.126,79376408,,,in,0,0,0
2025.05.14 12:25:55,17105032,sell,0.1,USDJPY,145.818,79376425,,,in,0,0,0
2025.05.14 12:43:19,17105248,buy,0.1,USDJPY,145.764,79376643,,,out,0,0,3.29
2025.05.14 13:14:44,17105628,sell,0.1,EURUSD,1.12425,79377027,,,out,0,0,-15.57
2025.05.14 14:16:24,17106336,sell,0.04,EURUSD,1.12202,79377728,,,in,0,0,0
2025.05.14 15:34:14,17107349,sell,0.07,USDJPY,146.097,79378769,,,in,0,0,0
2025.05.14 15:45:39,17107520,buy,0.07,USDJPY,146.06,79378966,,,out,0,0,1.58
2025.05.15 05:47:57,17114140,buy,0.04,EURUSD,1.11918,79385892,,,out,0,0.34,10.15
2025.05.15 09:33:33,17115231,sell,0.04,EURUSD,1.12106,79385910,,,in,0,0,0
2025.05.15 09:41:08,17115318,sell,0.05,USDJPY,145.698,79387092,,,in,0,0,0
2025.05.15 09:42:42,17115336,buy,0.05,EURUSD,1.12145,79387111,,,in,0,0,0
2025.05.15 09:54:48,17115472,sell,0.05,EURUSD,1.12229,79387248,,,out,0,0,3.74
2025.05.15 09:54:59,17115473,buy,0.05,USDJPY,145.562,79387249,,,out,0,0,4.16
2025.05.15 11:15:24,17116381,buy,0.04,EURUSD,1.12003,79388185,,,out,0,0,3.68
2025.05.15 11:16:34,17116384,sell,0.05,EURUSD,1.11967,79388189,,,in,0,0,0
2025.05.15 14:35:19,17118037,buy,0.05,EURUSD,1.11841,79389980,,,out,0,0,5.63
2025.05.15 15:30:04,17118514,sell,0.05,USDJPY,145.847,79390518,,,in,0,0,0
2025.05.15 15:30:09,17118539,buy,0.05,EURUSD,1.12029,79390543,,,in,0,0,0
2025.05.15 15:31:08,17118616,buy,0.05,USDJPY,145.827,79390620,,,out,0,0,0.61
2025.05.15 15:32:34,17118663,sell,0.07,USDJPY,145.728,79390668,,,in,0,0,0
2025.05.15 15:49:39,17119000,sell,0.07,EURUSD,1.11891,79391022,,,in,0,0,0
2025.05.15 16:00:11,17119192,buy,0.07,EURUSD,1.12127,79391229,,,out,0,0,-14.73
2025.05.15 16:21:32,17119523,sell,0.05,EURUSD,1.12121,79391590,,,out,0,0,4.1
2025.05.15 17:11:18,17120391,buy,0.07,USDJPY,145.493,79392467,,,out,0,0,10.09
2025.05.15 17:58:09,17121189,buy,0.07,EURUSD,1.11914,79393263,,,in,0,0,0
2025.05.15 18:17:56,17121523,sell,0.07,EURUSD,1.11928,79393598,,,out,0,0,0.88
2025.05.16 06:21:09,17124555,sell,0.07,USDJPY,145.332,79396695,,,in,0,0,0
2025.05.16 08:36:35,17125074,buy,0.07,EURUSD,1.12114,79397221,,,in,0,0,0
2025.05.16 09:21:46,17125504,sell,0.07,EURUSD,1.12131,79397647,,,out,0,0,1.06
2025.05.16 09:21:58,17125505,buy,0.07,USDJPY,145.255,79397648,,,out,0,0,3.31
2025.05.16 12:29:58,17127081,buy,0.07,EURUSD,1.1208,79399378,,,in,0,0,0
2025.05.16 12:49:30,17127213,sell,0.07,EURUSD,1.11984,79399511,,,out,0,0,-6
2025.05.16 14:30:18,17127984,buy,0.04,USDJPY,145.627,79400292,,,in,0,0,0
2025.05.16 14:32:23,17127999,buy,0.06,EURUSD,1.1202,79400309,,,in,0,0,0
2025.05.16 15:00:34,17128239,sell,0.06,EURUSD,1.11929,79400554,,,in,0,0,0
2025.05.16 17:11:19,17129615,buy,0.06,EURUSD,1.11875,79401953,,,out,0,0,2.9
