<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.02.21	16:00:00	111.842	111.935	111.601	111.720	3656	0	6
2020.02.21	17:00:00	111.721	111.722	111.469	111.690	5738	0	6
2020.02.21	18:00:00	111.692	111.767	111.672	111.739	2636	0	6
2020.02.21	19:00:00	111.739	111.763	111.624	111.658	1464	0	6
2020.02.21	20:00:00	111.658	111.704	111.605	111.623	1428	0	6
2020.02.21	21:00:00	111.622	111.667	111.593	111.600	1143	0	6
2020.02.21	22:00:00	111.599	111.617	111.515	111.595	1417	0	6
2020.02.21	23:00:00	111.593	111.612	111.544	111.555	936	0	6
2020.02.24	00:00:00	111.351	111.556	111.347	111.435	2974	0	6
2020.02.24	01:00:00	111.438	111.595	111.376	111.545	3960	0	6
2020.02.24	02:00:00	111.545	111.680	111.506	111.580	3107	0	6
2020.02.24	03:00:00	111.580	111.603	111.492	111.585	2354	0	6
2020.02.24	04:00:00	111.586	111.590	111.446	111.456	1469	0	6
2020.02.24	05:00:00	111.457	111.585	111.437	111.552	1479	0	6
2020.02.24	06:00:00	111.553	111.570	111.530	111.564	568	0	6
2020.02.24	07:00:00	111.565	111.629	111.560	111.572	847	0	6
2020.02.24	08:00:00	111.573	111.603	111.525	111.573	909	0	6
2020.02.24	09:00:00	111.573	111.610	111.498	111.542	2507	0	6
2020.02.24	10:00:00	111.539	111.540	111.299	111.386	5130	0	6
2020.02.24	11:00:00	111.386	111.422	111.237	111.312	5431	0	6
2020.02.24	12:00:00	111.310	111.344	111.279	111.290	1962	0	6
2020.02.24	13:00:00	111.289	111.334	111.196	111.311	2625	0	6
2020.02.24	14:00:00	111.310	111.424	111.310	111.331	2388	0	6
2020.02.24	15:00:00	111.330	111.410	111.274	111.302	2527	0	6
2020.02.24	16:00:00	111.303	111.305	110.583	110.749	6518	0	6
2020.02.24	17:00:00	110.750	110.845	110.466	110.653	5605	0	6
2020.02.24	18:00:00	110.654	110.673	110.517	110.563	3613	0	6
2020.02.24	19:00:00	110.563	110.578	110.340	110.368	3424	0	6
2020.02.24	20:00:00	110.363	110.542	110.329	110.536	2331	0	6
2020.02.24	21:00:00	110.535	110.762	110.518	110.733	2959	0	6
2020.02.24	22:00:00	110.734	110.816	110.681	110.726	2984	0	6
2020.02.24	23:00:00	110.725	110.771	110.667	110.715	1021	0	6
2020.02.25	00:00:00	110.681	110.691	110.665	110.668	2042	0	6
2020.02.25	01:00:00	110.668	110.872	110.632	110.851	3328	0	6
2020.02.25	02:00:00	110.853	110.976	110.803	110.895	5051	0	6
2020.02.25	03:00:00	110.895	111.038	110.872	110.939	4135	0	6
2020.02.25	04:00:00	110.937	110.954	110.845	110.884	2598	0	6
2020.02.25	05:00:00	110.884	110.890	110.776	110.839	1923	0	6
2020.02.25	06:00:00	110.840	110.870	110.790	110.814	1037	0	6
2020.02.25	07:00:00	110.814	110.853	110.779	110.802	1373	0	6
2020.02.25	08:00:00	110.801	110.869	110.767	110.836	2290	0	6
2020.02.25	09:00:00	110.833	110.864	110.642	110.715	3104	0	6
2020.02.25	10:00:00	110.714	110.737	110.509	110.513	5479	0	6
2020.02.25	11:00:00	110.513	110.558	110.374	110.380	4146	0	6
2020.02.25	12:00:00	110.379	110.564	110.346	110.485	3223	0	6
2020.02.25	13:00:00	110.486	110.612	110.441	110.516	3146	0	6
2020.02.25	14:00:00	110.516	110.711	110.473	110.670	3465	0	6
2020.02.25	15:00:00	110.670	110.670	110.528	110.599	2569	0	6
2020.02.25	16:00:00	110.597	110.615	110.377	110.394	4658	0	6
2020.02.25	17:00:00	110.395	110.460	110.005	110.133	8057	0	6
2020.02.25	18:00:00	110.132	110.248	110.031	110.223	5794	0	6
2020.02.25	19:00:00	110.222	110.252	110.001	110.025	3333	0	6
2020.02.25	20:00:00	110.021	110.070	110.000	110.008	3923	0	6
2020.02.25	21:00:00	110.007	110.132	109.887	110.089	7784	0	6
2020.02.25	22:00:00	110.095	110.174	110.010	110.115	5424	0	6
2020.02.25	23:00:00	110.108	110.204	110.088	110.198	1552	0	6
2020.02.26	00:00:00	110.173	110.217	110.152	110.203	744	0	6
2020.02.26	01:00:00	110.204	110.302	110.176	110.290	1738	0	6
2020.02.26	02:00:00	110.291	110.366	110.207	110.207	4307	0	6
2020.02.26	03:00:00	110.212	110.255	110.132	110.221	5059	0	6
2020.02.26	04:00:00	110.220	110.507	110.171	110.459	5001	0	6
2020.02.26	05:00:00	110.459	110.576	110.459	110.494	2738	0	6
2020.02.26	06:00:00	110.495	110.507	110.421	110.479	1942	0	6
2020.02.26	07:00:00	110.480	110.483	110.360	110.371	2155	0	6
2020.02.26	08:00:00	110.370	110.434	110.315	110.353	2228	0	6
2020.02.26	09:00:00	110.353	110.474	110.331	110.472	3890	0	6
2020.02.26	10:00:00	110.472	110.520	110.183	110.242	5642	0	6
2020.02.26	11:00:00	110.241	110.382	110.127	110.297	7042	0	6
2020.02.26	12:00:00	110.298	110.473	110.295	110.387	4573	0	6
2020.02.26	13:00:00	110.387	110.594	110.387	110.482	3456	0	6
2020.02.26	14:00:00	110.481	110.565	110.424	110.473	5258	0	6
2020.02.26	15:00:00	110.474	110.501	110.417	110.465	3255	0	6
2020.02.26	16:00:00	110.464	110.700	110.410	110.586	4594	0	6
2020.02.26	17:00:00	110.584	110.611	110.491	110.566	4404	0	6
2020.02.26	18:00:00	110.570	110.581	110.325	110.363	3249	0	6
2020.02.26	19:00:00	110.366	110.458	110.241	110.451	5122	0	6
2020.02.26	20:00:00	110.453	110.488	110.171	110.289	5780	0	6
2020.02.26	21:00:00	110.287	110.340	110.185	110.201	5931	0	6
2020.02.26	22:00:00	110.205	110.458	110.205	110.440	5053	0	6
2020.02.26	23:00:00	110.444	110.469	110.397	110.410	936	0	6
2020.02.27	00:00:00	110.388	110.430	110.353	110.423	843	0	6
2020.02.27	01:00:00	110.424	110.453	110.312	110.379	3213	0	6
2020.02.27	02:00:00	110.380	110.401	110.184	110.325	7583	0	6
2020.02.27	03:00:00	110.326	110.366	110.268	110.337	5476	0	6
2020.02.27	04:00:00	110.340	110.341	110.217	110.237	3688	0	6
2020.02.27	05:00:00	110.238	110.290	110.219	110.228	1882	0	6
2020.02.27	06:00:00	110.230	110.269	109.992	110.009	2160	0	6
2020.02.27	07:00:00	110.010	110.158	109.965	110.047	3848	0	6
2020.02.27	08:00:00	110.046	110.137	109.968	110.123	3332	0	6
2020.02.27	09:00:00	110.121	110.223	110.052	110.098	5404	0	6
2020.02.27	10:00:00	110.098	110.149	109.847	110.043	6982	0	6
2020.02.27	11:00:00	110.043	110.179	110.039	110.161	4351	0	6
2020.02.27	12:00:00	110.164	110.240	110.051	110.056	3614	0	6
2020.02.27	13:00:00	110.055	110.126	109.950	109.952	3453	0	6
2020.02.27	14:00:00	109.952	110.012	109.833	109.864	4112	0	6
2020.02.27	15:00:00	109.863	109.933	109.765	109.871	4495	0	6
2020.02.27	16:00:00	109.869	110.038	109.790	109.940	7475	0	6
2020.02.27	17:00:00	109.944	110.015	109.690	110.007	7318	0	6
2020.02.27	18:00:00	110.007	110.196	109.964	110.154	7204	0	6
2020.02.27	19:00:00	110.152	110.343	110.119	110.171	7128	0	6
2020.02.27	20:00:00	110.172	110.223	109.890	109.937	6903	0	6
2020.02.27	21:00:00	109.936	109.999	109.860	109.936	5224	0	6
2020.02.27	22:00:00	109.938	110.053	109.819	109.822	4099	0	6
2020.02.27	23:00:00	109.824	109.884	109.568	109.573	2753	0	6
2020.02.28	00:00:00	109.597	109.600	109.330	109.539	2028	0	6
2020.02.28	01:00:00	109.537	109.678	109.474	109.618	4594	0	6
2020.02.28	02:00:00	109.617	109.665	109.390	109.477	5842	0	6
2020.02.28	03:00:00	109.479	109.566	109.339	109.406	5370	0	6
2020.02.28	04:00:00	109.405	109.444	109.258	109.300	3690	0	6
2020.02.28	05:00:00	109.300	109.329	108.908	109.142	5804	0	6
2020.02.28	06:00:00	109.140	109.184	108.915	108.950	5400	0	6
2020.02.28	07:00:00	108.949	108.991	108.810	108.884	5294	0	6
2020.02.28	08:00:00	108.888	108.948	108.789	108.948	4763	0	6
2020.02.28	09:00:00	108.947	109.061	108.812	108.853	6307	0	6
2020.02.28	10:00:00	108.850	108.976	108.651	108.674	9641	0	6
2020.02.28	11:00:00	108.675	108.706	108.507	108.678	6964	0	6
2020.02.28	12:00:00	108.677	108.810	108.631	108.635	5185	0	6
2020.02.28	13:00:00	108.634	108.762	108.556	108.690	4258	0	6
2020.02.28	14:00:00	108.690	108.866	108.632	108.678	5151	0	6
2020.02.28	15:00:00	108.677	108.736	108.452	108.520	5594	0	6
2020.02.28	16:00:00	108.520	108.689	108.379	108.415	8765	0	6
2020.02.28	17:00:00	108.417	108.457	107.752	107.927	10332	0	6
2020.02.28	18:00:00	107.924	108.495	107.798	108.136	9740	0	6
2020.02.28	19:00:00	108.136	108.232	108.047	108.155	8000	0	6
2020.02.28	20:00:00	108.155	108.338	108.015	108.059	6503	0	6
2020.02.28	21:00:00	108.056	108.272	107.758	107.857	9452	0	6
2020.02.28	22:00:00	107.857	107.882	107.507	107.882	7084	0	6
2020.02.28	23:00:00	107.881	108.131	107.847	108.057	4246	0	6
2020.03.02	00:00:00	107.520	107.775	107.376	107.384	2041	0	6
2020.03.02	01:00:00	107.378	107.766	107.373	107.671	5675	0	6
2020.03.02	02:00:00	107.669	107.891	107.570	107.570	5016	0	6
2020.03.02	03:00:00	107.574	108.039	107.533	107.905	6248	0	6
2020.03.02	04:00:00	107.903	108.264	107.786	108.157	4651	0	6
2020.03.02	05:00:00	108.158	108.369	108.144	108.227	4121	0	6
2020.03.02	06:00:00	108.225	108.289	108.059	108.123	3487	0	6
2020.03.02	07:00:00	108.122	108.270	108.053	108.263	2556	0	6
2020.03.02	08:00:00	108.260	108.333	108.199	108.288	3631	0	6
2020.03.02	09:00:00	108.287	108.575	108.241	108.456	6063	0	6
2020.03.02	10:00:00	108.455	108.467	108.004	108.011	6855	0	6
2020.03.02	11:00:00	108.022	108.108	107.740	107.833	5957	0	6
2020.03.02	12:00:00	107.833	107.865	107.698	107.721	4298	0	6
2020.03.02	13:00:00	107.721	107.733	107.518	107.559	4355	0	6
2020.03.02	14:00:00	107.557	107.815	107.551	107.790	5602	0	6
2020.03.02	15:00:00	107.789	107.825	107.535	107.684	6238	0	6
2020.03.02	16:00:00	107.684	107.844	107.521	107.557	8071	0	6
2020.03.02	17:00:00	107.558	107.947	107.399	107.913	8977	0	6
2020.03.02	18:00:00	107.907	108.132	107.783	108.020	8538	0	6
2020.03.02	19:00:00	108.020	108.045	107.734	107.752	4455	0	6
2020.03.02	20:00:00	107.754	107.951	107.689	107.930	4279	0	6
