<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.04.28	05:00:00	1.24135	1.24195	1.24120	1.24166	598	0	6
2020.04.28	06:00:00	1.24164	1.24193	1.24109	1.24159	797	0	6
2020.04.28	07:00:00	1.24159	1.24159	1.24062	1.24139	720	0	8
2020.04.28	08:00:00	1.24137	1.24247	1.24104	1.24221	948	0	6
2020.04.28	09:00:00	1.24226	1.24230	1.24034	1.24065	1782	0	6
2020.04.28	10:00:00	1.24065	1.24722	1.24037	1.24695	3684	0	6
2020.04.28	11:00:00	1.24692	1.24781	1.24578	1.24679	3166	0	6
2020.04.28	12:00:00	1.24675	1.25049	1.24517	1.24886	4174	0	6
2020.04.28	13:00:00	1.24883	1.25069	1.24793	1.24922	2720	0	6
2020.04.28	14:00:00	1.24923	1.25177	1.24923	1.24954	2643	0	6
2020.04.28	15:00:00	1.24959	1.25055	1.24812	1.24818	2818	0	6
2020.04.28	16:00:00	1.24810	1.24873	1.24449	1.24511	3567	0	6
2020.04.28	17:00:00	1.24519	1.24624	1.24282	1.24362	4028	0	6
2020.04.28	18:00:00	1.24356	1.24480	1.24312	1.24363	3110	0	6
2020.04.28	19:00:00	1.24363	1.24415	1.24202	1.24280	2185	0	6
2020.04.28	20:00:00	1.24281	1.24462	1.24257	1.24430	1858	0	6
2020.04.28	21:00:00	1.24431	1.24530	1.24321	1.24321	1527	0	6
2020.04.28	22:00:00	1.24319	1.24395	1.24271	1.24357	1740	0	6
2020.04.28	23:00:00	1.24356	1.24393	1.24201	1.24227	908	0	6
2020.04.29	00:00:00	1.24189	1.24227	1.24189	1.24225	130	0	6
2020.04.29	01:00:00	1.24230	1.24266	1.24219	1.24253	274	0	11
2020.04.29	02:00:00	1.24260	1.24353	1.24256	1.24339	599	0	6
2020.04.29	03:00:00	1.24341	1.24599	1.24309	1.24599	1091	0	6
2020.04.29	04:00:00	1.24601	1.24775	1.24555	1.24646	1363	0	6
2020.04.29	05:00:00	1.24646	1.24760	1.24628	1.24754	1056	0	6
2020.04.29	06:00:00	1.24754	1.24759	1.24641	1.24744	977	0	6
2020.04.29	07:00:00	1.24743	1.24749	1.24660	1.24739	871	0	6
2020.04.29	08:00:00	1.24741	1.24849	1.24693	1.24820	1016	0	7
2020.04.29	09:00:00	1.24820	1.24826	1.24581	1.24630	1881	0	6
2020.04.29	10:00:00	1.24630	1.24744	1.24527	1.24596	3518	0	6
2020.04.29	11:00:00	1.24593	1.24628	1.24323	1.24409	2799	0	6
2020.04.29	12:00:00	1.24410	1.24440	1.24124	1.24167	2539	0	6
2020.04.29	13:00:00	1.24159	1.24190	1.23946	1.24000	2273	0	6
2020.04.29	14:00:00	1.24004	1.24027	1.23886	1.23952	2085	0	6
2020.04.29	15:00:00	1.23952	1.24249	1.23920	1.24242	3648	0	6
2020.04.29	16:00:00	1.24242	1.24514	1.24230	1.24474	3674	0	6
2020.04.29	17:00:00	1.24476	1.24484	1.24088	1.24340	3383	0	6
2020.04.29	18:00:00	1.24341	1.24381	1.24213	1.24272	2388	0	6
2020.04.29	19:00:00	1.24274	1.24389	1.24253	1.24344	1934	0	6
2020.04.29	20:00:00	1.24344	1.24523	1.24335	1.24438	2066	0	6
2020.04.29	21:00:00	1.24436	1.24680	1.24430	1.24505	4767	0	6
2020.04.29	22:00:00	1.24505	1.24644	1.24454	1.24586	2966	0	6
2020.04.29	23:00:00	1.24588	1.24710	1.24566	1.24709	819	0	6
2020.04.30	00:00:00	1.24651	1.24820	1.24479	1.24698	575	0	6
2020.04.30	01:00:00	1.24698	1.24758	1.24575	1.24710	1190	0	7
2020.04.30	02:00:00	1.24710	1.24753	1.24635	1.24697	730	0	6
2020.04.30	03:00:00	1.24697	1.24697	1.24287	1.24415	1410	0	6
2020.04.30	04:00:00	1.24415	1.24576	1.24363	1.24574	856	0	6
2020.04.30	05:00:00	1.24574	1.24650	1.24498	1.24510	712	0	6
2020.04.30	06:00:00	1.24506	1.24666	1.24463	1.24620	649	0	6
2020.04.30	07:00:00	1.24622	1.24687	1.24543	1.24686	745	0	6
2020.04.30	08:00:00	1.24685	1.24813	1.24650	1.24788	797	0	6
2020.04.30	09:00:00	1.24789	1.24791	1.24520	1.24641	2411	0	6
2020.04.30	10:00:00	1.24642	1.24780	1.24405	1.24671	3689	0	6
2020.04.30	11:00:00	1.24670	1.24790	1.24571	1.24730	2732	0	6
2020.04.30	12:00:00	1.24730	1.25029	1.24726	1.24978	3093	0	6
2020.04.30	13:00:00	1.24979	1.25162	1.24974	1.25147	3053	0	6
2020.04.30	14:00:00	1.25147	1.25283	1.24985	1.25142	3468	0	6
2020.04.30	15:00:00	1.25147	1.25196	1.25000	1.25126	4079	0	6
2020.04.30	16:00:00	1.25132	1.25133	1.24753	1.25036	5878	0	6
2020.04.30	17:00:00	1.25035	1.26162	1.25004	1.26120	8115	0	6
2020.04.30	18:00:00	1.26118	1.26427	1.25936	1.26020	8082	0	6
2020.04.30	19:00:00	1.26019	1.26020	1.25640	1.25810	5104	0	6
2020.04.30	20:00:00	1.25808	1.25973	1.25738	1.25861	3187	0	6
2020.04.30	21:00:00	1.25858	1.26044	1.25798	1.25980	2778	0	6
2020.04.30	22:00:00	1.25975	1.26034	1.25882	1.25931	2296	0	6
2020.04.30	23:00:00	1.25931	1.25972	1.25878	1.25891	919	0	6
2020.05.01	00:00:00	1.25839	1.25991	1.25817	1.25936	529	0	6
2020.05.01	01:00:00	1.25936	1.25998	1.25756	1.25826	798	0	6
2020.05.01	02:00:00	1.25826	1.25878	1.25727	1.25807	841	0	6
2020.05.01	03:00:00	1.25800	1.25812	1.25548	1.25669	1770	0	6
2020.05.01	04:00:00	1.25670	1.25675	1.25512	1.25619	1066	0	6
2020.05.01	05:00:00	1.25619	1.25660	1.25516	1.25644	723	0	6
2020.05.01	06:00:00	1.25644	1.25661	1.25566	1.25641	815	0	6
2020.05.01	07:00:00	1.25641	1.25697	1.25578	1.25694	735	0	6
2020.05.01	08:00:00	1.25694	1.25798	1.25510	1.25577	1367	0	6
2020.05.01	09:00:00	1.25577	1.25675	1.25440	1.25565	1908	0	6
2020.05.01	10:00:00	1.25565	1.25668	1.25467	1.25559	2375	0	6
2020.05.01	11:00:00	1.25555	1.25672	1.25330	1.25613	2836	0	6
2020.05.01	12:00:00	1.25612	1.25739	1.25511	1.25552	2211	0	6
2020.05.01	13:00:00	1.25551	1.25694	1.25462	1.25526	2042	0	6
2020.05.01	14:00:00	1.25525	1.25525	1.25262	1.25332	2679	0	6
2020.05.01	15:00:00	1.25332	1.25354	1.25141	1.25322	3082	0	6
2020.05.01	16:00:00	1.25322	1.25467	1.25160	1.25193	3335	0	6
2020.05.01	17:00:00	1.25207	1.25631	1.25119	1.25449	4750	0	6
2020.05.01	18:00:00	1.25445	1.25448	1.25074	1.25077	3688	0	6
2020.05.01	19:00:00	1.25078	1.25205	1.24958	1.25128	3001	0	6
2020.05.01	20:00:00	1.25129	1.25131	1.24867	1.24904	2458	0	6
2020.05.01	21:00:00	1.24902	1.24945	1.24846	1.24847	1834	0	6
2020.05.01	22:00:00	1.24847	1.25114	1.24827	1.25092	1737	0	6
2020.05.01	23:00:00	1.25092	1.25097	1.24858	1.24943	1019	0	6
2020.05.04	00:00:00	1.24825	1.24851	1.24802	1.24821	137	0	24
2020.05.04	01:00:00	1.24821	1.24836	1.24548	1.24563	1198	0	6
2020.05.04	02:00:00	1.24567	1.24622	1.24495	1.24549	1188	0	6
2020.05.04	03:00:00	1.24549	1.24568	1.24430	1.24451	1203	0	6
2020.05.04	04:00:00	1.24454	1.24628	1.24454	1.24567	1393	0	6
2020.05.04	05:00:00	1.24572	1.24630	1.24541	1.24621	838	0	6
2020.05.04	06:00:00	1.24621	1.24681	1.24537	1.24581	733	0	6
2020.05.04	07:00:00	1.24581	1.24584	1.24391	1.24436	852	0	6
2020.05.04	08:00:00	1.24436	1.24544	1.24306	1.24360	1042	0	6
2020.05.04	09:00:00	1.24358	1.24756	1.24239	1.24683	2842	0	6
2020.05.04	10:00:00	1.24687	1.24696	1.24331	1.24551	3768	0	6
2020.05.04	11:00:00	1.24549	1.24582	1.24312	1.24322	3458	0	6
2020.05.04	12:00:00	1.24324	1.24414	1.24144	1.24391	2838	0	6
2020.05.04	13:00:00	1.24393	1.24394	1.24049	1.24061	2446	0	6
2020.05.04	14:00:00	1.24062	1.24433	1.24051	1.24397	2335	0	6
2020.05.04	15:00:00	1.24397	1.24505	1.24172	1.24245	2671	0	6
2020.05.04	16:00:00	1.24245	1.24385	1.24154	1.24303	3099	0	6
2020.05.04	17:00:00	1.24302	1.24426	1.24158	1.24211	4930	0	6
2020.05.04	18:00:00	1.24211	1.24329	1.24107	1.24287	3056	0	6
2020.05.04	19:00:00	1.24288	1.24387	1.24192	1.24326	2360	0	6
2020.05.04	20:00:00	1.24327	1.24416	1.24251	1.24372	2129	0	6
2020.05.04	21:00:00	1.24376	1.24431	1.24341	1.24404	1763	0	6
2020.05.04	22:00:00	1.24401	1.24468	1.24397	1.24460	1872	0	6
2020.05.04	23:00:00	1.24459	1.24461	1.24361	1.24426	817	0	6
2020.05.05	00:00:00	1.24399	1.24402	1.24341	1.24379	243	0	17
2020.05.05	01:00:00	1.24383	1.24429	1.24378	1.24428	444	0	9
2020.05.05	02:00:00	1.24429	1.24482	1.24405	1.24442	478	0	6
2020.05.05	03:00:00	1.24442	1.24650	1.24441	1.24608	1038	0	6
2020.05.05	04:00:00	1.24608	1.24671	1.24578	1.24591	744	0	6
2020.05.05	05:00:00	1.24589	1.24683	1.24552	1.24599	637	0	6
2020.05.05	06:00:00	1.24599	1.24643	1.24577	1.24620	664	0	6
2020.05.05	07:00:00	1.24623	1.24646	1.24565	1.24618	789	0	6
2020.05.05	08:00:00	1.24618	1.24713	1.24618	1.24691	911	0	6
2020.05.05	09:00:00	1.24689	1.24735	1.24512	1.24564	1910	0	6
2020.05.05	10:00:00	1.24564	1.24653	1.24448	1.24607	3064	0	6
2020.05.05	11:00:00	1.24607	1.24834	1.24200	1.24316	5938	0	6
2020.05.05	12:00:00	1.24314	1.24455	1.24281	1.24442	4799	0	6
2020.05.05	13:00:00	1.24441	1.24663	1.24369	1.24540	3352	0	6
2020.05.05	14:00:00	1.24540	1.24658	1.24476	1.24489	2982	0	6
2020.05.05	15:00:00	1.24492	1.24730	1.24481	1.24541	3195	0	6
2020.05.05	16:00:00	1.24542	1.24805	1.24535	1.24717	4547	0	6
2020.05.05	17:00:00	1.24715	1.24759	1.24394	1.24536	4083	0	6
2020.05.05	18:00:00	1.24535	1.24571	1.24437	1.24473	2532	0	6
2020.05.05	19:00:00	1.24474	1.24569	1.24400	1.24410	2205	0	6
2020.05.05	20:00:00	1.24418	1.24450	1.24300	1.24411	1432	0	6
2020.05.05	21:00:00	1.24409	1.24530	1.24391	1.24525	1866	0	6
2020.05.05	22:00:00	1.24513	1.24513	1.24362	1.24421	2102	0	6
2020.05.05	23:00:00	1.24421	1.24454	1.24330	1.24338	1013	0	6
2020.05.06	00:00:00	1.24348	1.24441	1.24342	1.24413	186	0	11
2020.05.06	01:00:00	1.24406	1.24464	1.24358	1.24451	1596	0	8
2020.05.06	02:00:00	1.24449	1.24451	1.24388	1.24434	536	0	6
2020.05.06	03:00:00	1.24435	1.24492	1.24357	1.24359	1370	0	6
2020.05.06	04:00:00	1.24361	1.24400	1.24261	1.24355	1379	0	6
2020.05.06	05:00:00	1.24355	1.24406	1.24309	1.24386	800	0	6
2020.05.06	06:00:00	1.24386	1.24394	1.24273	1.24309	1256	0	6
2020.05.06	07:00:00	1.24310	1.24350	1.24247	1.24346	753	0	6
2020.05.06	08:00:00	1.24345	1.24384	1.24289	1.24344	942	0	6
2020.05.06	09:00:00	1.24343	1.24380	1.24223	1.24372	2614	0	6
2020.05.06	10:00:00	1.24369	1.24497	1.24256	1.24265	2722	0	6
2020.05.06	11:00:00	1.24263	1.24273	1.23582	1.23741	4238	0	6
2020.05.06	12:00:00	1.23746	1.23782	1.23648	1.23728	2959	0	6
2020.05.06	13:00:00	1.23729	1.23891	1.23705	1.23744	2293	0	6
2020.05.06	14:00:00	1.23745	1.23910	1.23645	1.23885	2317	0	6
2020.05.06	15:00:00	1.23883	1.23919	1.23695	1.23866	3085	0	6
2020.05.06	16:00:00	1.23867	1.23930	1.23726	1.23750	3557	0	6
2020.05.06	17:00:00	1.23750	1.23767	1.23434	1.23609	4157	0	6
2020.05.06	18:00:00	1.23612	1.23672	1.23348	1.23446	3072	0	6
2020.05.06	19:00:00	1.23448	1.23666	1.23444	1.23572	2789	0	6
2020.05.06	20:00:00	1.23572	1.23635	1.23507	1.23582	1932	0	6
2020.05.06	21:00:00	1.23583	1.23585	1.23447	1.23447	1763	0	6
2020.05.06	22:00:00	1.23443	1.23502	1.23396	1.23407	1250	0	6
2020.05.06	23:00:00	1.23407	1.23429	1.23365	1.23408	482	0	6
2020.05.07	00:00:00	1.23384	1.23458	1.23358	1.23420	249	0	11
2020.05.07	01:00:00	1.23420	1.23440	1.23257	1.23325	688	0	6
2020.05.07	02:00:00	1.23327	1.23327	1.23219	1.23238	846	0	6
2020.05.07	03:00:00	1.23239	1.23324	1.23101	1.23154	1147	0	6
2020.05.07	04:00:00	1.23154	1.23224	1.23120	1.23197	1245	0	6
2020.05.07	05:00:00	1.23195	1.23267	1.23184	1.23261	831	0	6
2020.05.07	06:00:00	1.23260	1.23284	1.23203	1.23206	624	0	6
2020.05.07	07:00:00	1.23205	1.23269	1.23183	1.23246	613	0	6
2020.05.07	08:00:00	1.23244	1.23348	1.23189	1.23312	656	0	6
2020.05.07	09:00:00	1.23308	1.23834	1.23282	1.23822	3790	0	6
2020.05.07	10:00:00	1.23818	1.24180	1.23719	1.23738	4281	0	6
2020.05.07	11:00:00	1.23741	1.23769	1.23549	1.23589	2549	0	6
2020.05.07	12:00:00	1.23589	1.23798	1.23342	1.23633	3274	0	6
2020.05.07	13:00:00	1.23640	1.23825	1.23549	1.23705	3041	0	6
2020.05.07	14:00:00	1.23705	1.23795	1.23420	1.23473	3182	0	6
2020.05.07	15:00:00	1.23473	1.23609	1.23257	1.23453	3324	0	6
2020.05.07	16:00:00	1.23451	1.23502	1.22862	1.22908	3610	0	6
2020.05.07	17:00:00	1.22907	1.22936	1.22657	1.22852	4631	0	6
2020.05.07	18:00:00	1.22854	1.23501	1.22830	1.23471	4158	0	6
2020.05.07	19:00:00	1.23471	1.23642	1.23390	1.23559	3581	0	6
2020.05.07	20:00:00	1.23558	1.23762	1.23522	1.23727	2715	0	6
2020.05.07	21:00:00	1.23729	1.23781	1.23525	1.23561	2404	0	6
2020.05.07	22:00:00	1.23560	1.23673	1.23512	1.23528	2058	0	6
2020.05.07	23:00:00	1.23532	1.23645	1.23529	1.23606	717	0	6
2020.05.08	00:00:00	1.23530	1.23598	1.23480	1.23541	500	0	37
2020.05.08	01:00:00	1.23541	1.23746	1.23541	1.23727	712	0	6
2020.05.08	02:00:00	1.23727	1.23783	1.23683	1.23731	903	0	7
2020.05.08	03:00:00	1.23731	1.23970	1.23703	1.23936	1314	0	6
2020.05.08	04:00:00	1.23936	1.24070	1.23870	1.24022	1814	0	6
2020.05.08	05:00:00	1.24022	1.24082	1.23929	1.24010	1323	0	6
2020.05.08	06:00:00	1.24009	1.24023	1.23909	1.23942	699	0	6
2020.05.08	07:00:00	1.23940	1.23954	1.23819	1.23860	691	0	6
2020.05.08	08:00:00	1.23860	1.24000	1.23858	1.23957	842	0	6
2020.05.08	09:00:00	1.23955	1.23990	1.23758	1.23766	1202	0	6
2020.05.08	10:00:00	1.23768	1.23903	1.23760	1.23854	1476	0	6
2020.05.08	11:00:00	1.23855	1.23949	1.23796	1.23938	1492	0	6
2020.05.08	12:00:00	1.23940	1.23968	1.23776	1.23841	1605	0	6
2020.05.08	13:00:00	1.23840	1.23862	1.23696	1.23780	1154	0	6
2020.05.08	14:00:00	1.23780	1.23840	1.23684	1.23814	1116	0	6
2020.05.08	15:00:00	1.23813	1.24001	1.23576	1.23712	3908	0	6
2020.05.08	16:00:00	1.23711	1.23788	1.23558	1.23746	2664	0	6
2020.05.08	17:00:00	1.23744	1.24668	1.23709	1.24526	5031	0	6
2020.05.08	18:00:00	1.24524	1.24554	1.24283	1.24338	2525	0	6
2020.05.08	19:00:00	1.24337	1.24341	1.24157	1.24216	1507	0	6
2020.05.08	20:00:00	1.24215	1.24243	1.24151	1.24170	1076	0	6
2020.05.08	21:00:00	1.24173	1.24229	1.24067	1.24099	1294	0	6
2020.05.08	22:00:00	1.24095	1.24111	1.24015	1.24049	1362	0	6
2020.05.08	23:00:00	1.24046	1.24101	1.24021	1.24048	671	0	6
2020.05.11	00:00:00	1.24057	1.24147	1.23933	1.23965	177	0	52
2020.05.11	01:00:00	1.23967	1.24073	1.23935	1.24051	951	0	7
2020.05.11	02:00:00	1.24051	1.24170	1.24004	1.24161	742	0	6
2020.05.11	03:00:00	1.24161	1.24244	1.24090	1.24226	1245	0	6
2020.05.11	04:00:00	1.24225	1.24303	1.24180	1.24302	1360	0	6
2020.05.11	05:00:00	1.24303	1.24369	1.24253	1.24298	852	0	6
2020.05.11	06:00:00	1.24299	1.24323	1.24240	1.24309	567	0	6
2020.05.11	07:00:00	1.24309	1.24334	1.24251	1.24257	591	0	7
2020.05.11	08:00:00	1.24258	1.24281	1.24121	1.24147	819	0	7
2020.05.11	09:00:00	1.24144	1.24296	1.24083	1.24211	1753	0	6
2020.05.11	10:00:00	1.24213	1.24222	1.23806	1.23816	3348	0	6
2020.05.11	11:00:00	1.23816	1.23853	1.23464	1.23709	3086	0	6
2020.05.11	12:00:00	1.23712	1.23748	1.23494	1.23658	2255	0	6
2020.05.11	13:00:00	1.23659	1.23678	1.23212	1.23231	2636	0	6
2020.05.11	14:00:00	1.23230	1.23238	1.22900	1.22916	2823	0	6
2020.05.11	15:00:00	1.22920	1.23199	1.22825	1.22983	3717	0	6
2020.05.11	16:00:00	1.22983	1.23578	1.22982	1.23494	3850	0	6
2020.05.11	17:00:00	1.23496	1.23621	1.23232	1.23579	4241	0	6
2020.05.11	18:00:00	1.23578	1.23611	1.23201	1.23280	3569	0	6
2020.05.11	19:00:00	1.23285	1.23466	1.23195	1.23435	3130	0	6
2020.05.11	20:00:00	1.23430	1.23520	1.23347	1.23376	2502	0	6
2020.05.11	21:00:00	1.23376	1.23379	1.23211	1.23303	2359	0	6
2020.05.11	22:00:00	1.23299	1.23417	1.23252	1.23368	1783	0	6
2020.05.11	23:00:00	1.23368	1.23408	1.23291	1.23300	1026	0	7
2020.05.12	00:00:00	1.23298	1.23357	1.23225	1.23325	463	0	12
2020.05.12	01:00:00	1.23325	1.23377	1.23317	1.23352	508	0	6
2020.05.12	02:00:00	1.23358	1.23374	1.23279	1.23310	717	0	6
2020.05.12	03:00:00	1.23308	1.23339	1.22867	1.23055	2273	0	6
2020.05.12	04:00:00	1.23054	1.23143	1.23012	1.23086	1456	0	6
2020.05.12	05:00:00	1.23089	1.23170	1.23050	1.23159	1209	0	6
2020.05.12	06:00:00	1.23159	1.23240	1.23124	1.23231	992	0	6
2020.05.12	07:00:00	1.23232	1.23236	1.23082	1.23217	1079	0	6
2020.05.12	08:00:00	1.23217	1.23419	1.23182	1.23301	1351	0	6
2020.05.12	09:00:00	1.23302	1.23358	1.23121	1.23317	2123	0	6
2020.05.12	10:00:00	1.23320	1.23472	1.23259	1.23419	3211	0	6
2020.05.12	11:00:00	1.23420	1.23503	1.23041	1.23208	3336	0	6
2020.05.12	12:00:00	1.23208	1.23383	1.23165	1.23319	2642	0	6
2020.05.12	13:00:00	1.23315	1.23667	1.23277	1.23465	2684	0	6
2020.05.12	14:00:00	1.23467	1.23716	1.23462	1.23706	3046	0	6
2020.05.12	15:00:00	1.23710	1.23772	1.23498	1.23602	3542	0	6
2020.05.12	16:00:00	1.23603	1.23723	1.23225	1.23404	4676	0	6
2020.05.12	17:00:00	1.23405	1.23444	1.23049	1.23298	4765	0	6
2020.05.12	18:00:00	1.23299	1.23337	1.22947	1.22959	3550	0	6
2020.05.12	19:00:00	1.22958	1.23049	1.22827	1.22909	3607	0	6
2020.05.12	20:00:00	1.22909	1.22919	1.22664	1.22777	2826	0	6
2020.05.12	21:00:00	1.22777	1.22943	1.22749	1.22806	2254	0	6
2020.05.12	22:00:00	1.22805	1.22914	1.22764	1.22768	2455	0	6
2020.05.12	23:00:00	1.22767	1.22799	1.22548	1.22577	947	0	6
2020.05.13	00:00:00	1.22569	1.22671	1.22548	1.22658	318	0	17
2020.05.13	01:00:00	1.22664	1.22691	1.22597	1.22680	780	0	7
2020.05.13	02:00:00	1.22680	1.22680	1.22506	1.22517	1050	0	6
2020.05.13	03:00:00	1.22517	1.22670	1.22508	1.22649	1501	0	6
2020.05.13	04:00:00	1.22649	1.22744	1.22575	1.22738	1429	0	6
2020.05.13	05:00:00	1.22737	1.22739	1.22598	1.22717	1984	0	6
2020.05.13	06:00:00	1.22717	1.22778	1.22668	1.22670	1144	0	6
2020.05.13	07:00:00	1.22670	1.22706	1.22569	1.22695	1054	0	6
2020.05.13	08:00:00	1.22695	1.22840	1.22676	1.22743	1383	0	6
2020.05.13	09:00:00	1.22738	1.23010	1.22646	1.22922	2482	0	6
2020.05.13	10:00:00	1.22920	1.22930	1.22631	1.22702	3602	0	6
2020.05.13	11:00:00	1.22702	1.22864	1.22669	1.22747	2983	0	6
2020.05.13	12:00:00	1.22748	1.23146	1.22653	1.22989	3071	0	6
2020.05.13	13:00:00	1.22988	1.23035	1.22848	1.22953	2499	0	6
2020.05.13	14:00:00	1.22953	1.23395	1.22915	1.23212	3443	0	6
2020.05.13	15:00:00	1.23212	1.23323	1.23127	1.23171	3090	0	6
2020.05.13	16:00:00	1.23168	1.23259	1.22657	1.22715	7668	0	6
2020.05.13	17:00:00	1.22716	1.22716	1.22218	1.22257	6382	0	6
2020.05.13	18:00:00	1.22255	1.22428	1.22179	1.22239	4202	0	6
2020.05.13	19:00:00	1.22238	1.22324	1.22097	1.22265	3698	0	6
2020.05.13	20:00:00	1.22263	1.22420	1.22164	1.22327	2777	0	6
2020.05.13	21:00:00	1.22326	1.22366	1.22152	1.22185	2198	0	6
2020.05.13	22:00:00	1.22183	1.22292	1.22138	1.22200	2537	0	6
2020.05.13	23:00:00	1.22200	1.22367	1.22161	1.22344	1130	0	6
2020.05.14	00:00:00	1.22308	1.22349	1.22258	1.22336	456	0	10
2020.05.14	01:00:00	1.22339	1.22365	1.22269	1.22316	516	0	10
2020.05.14	02:00:00	1.22319	1.22412	1.22298	1.22377	1422	0	6
2020.05.14	03:00:00	1.22379	1.22409	1.22273	1.22349	1446	0	6
2020.05.14	04:00:00	1.22347	1.22388	1.22036	1.22038	2198	0	6
2020.05.14	05:00:00	1.22038	1.22179	1.22033	1.22171	1174	0	6
2020.05.14	06:00:00	1.22171	1.22188	1.22050	1.22112	1086	0	6
2020.05.14	07:00:00	1.22113	1.22135	1.22036	1.22076	762	0	6
2020.05.14	08:00:00	1.22077	1.22112	1.21918	1.21948	861	0	6
2020.05.14	09:00:00	1.21946	1.22050	1.21814	1.21870	2117	0	6
2020.05.14	10:00:00	1.21871	1.22180	1.21808	1.21903	3859	0	6
2020.05.14	11:00:00	1.21904	1.22179	1.21896	1.22013	3074	0	6
2020.05.14	12:00:00	1.22015	1.22293	1.21989	1.22235	2279	0	6
2020.05.14	13:00:00	1.22236	1.22253	1.21923	1.22019	4021	0	6
2020.05.14	14:00:00	1.22020	1.22043	1.21836	1.21978	3013	0	6
2020.05.14	15:00:00	1.21972	1.21988	1.21652	1.21812	3312	0	6
2020.05.14	16:00:00	1.21810	1.21995	1.21754	1.21918	3470	0	6
2020.05.14	17:00:00	1.21914	1.22180	1.21853	1.21985	4572	0	6
2020.05.14	18:00:00	1.21986	1.22110	1.21785	1.21927	3633	0	6
2020.05.14	19:00:00	1.21929	1.22033	1.21842	1.21967	3505	0	6
2020.05.14	20:00:00	1.21965	1.22100	1.21894	1.21917	2456	0	6
2020.05.14	21:00:00	1.21918	1.21977	1.21879	1.21942	2411	0	6
2020.05.14	22:00:00	1.21947	1.22317	1.21917	1.22260	3367	0	6
2020.05.14	23:00:00	1.22257	1.22319	1.22200	1.22289	1171	0	6
2020.05.15	00:00:00	1.22213	1.22312	1.22025	1.22298	565	0	6
2020.05.15	01:00:00	1.22303	1.22316	1.22217	1.22251	980	0	6
2020.05.15	02:00:00	1.22260	1.22349	1.22257	1.22329	786	0	6
2020.05.15	03:00:00	1.22329	1.22384	1.22168	1.22229	1355	0	6
2020.05.15	04:00:00	1.22231	1.22259	1.22051	1.22151	1327	0	6
2020.05.15	05:00:00	1.22154	1.22164	1.22022	1.22097	1425	0	6
2020.05.15	06:00:00	1.22102	1.22125	1.22046	1.22085	1152	0	6
2020.05.15	07:00:00	1.22085	1.22177	1.22077	1.22168	776	0	7
2020.05.15	08:00:00	1.22170	1.22172	1.22053	1.22095	1273	0	6
2020.05.15	09:00:00	1.22094	1.22155	1.21887	1.21953	1759	0	6
2020.05.15	10:00:00	1.21952	1.22182	1.21869	1.22139	3461	0	6
2020.05.15	11:00:00	1.22138	1.22255	1.22011	1.22048	2565	0	6
2020.05.15	12:00:00	1.22050	1.22108	1.21960	1.22063	2260	0	6
2020.05.15	13:00:00	1.22064	1.22189	1.21907	1.21978	2895	0	6
2020.05.15	14:00:00	1.21979	1.22035	1.21548	1.21587	4113	0	6
2020.05.15	15:00:00	1.21585	1.21930	1.21505	1.21808	6182	0	6
2020.05.15	16:00:00	1.21807	1.21848	1.21551	1.21571	5696	0	6
2020.05.15	17:00:00	1.21576	1.21752	1.21141	1.21252	5885	0	6
2020.05.15	18:00:00	1.21250	1.21365	1.21171	1.21280	3794	0	6
2020.05.15	19:00:00	1.21280	1.21316	1.21136	1.21188	3279	0	6
2020.05.15	20:00:00	1.21190	1.21245	1.21142	1.21182	1738	0	6
2020.05.15	21:00:00	1.21178	1.21262	1.21157	1.21166	1393	0	6
2020.05.15	22:00:00	1.21169	1.21206	1.21105	1.21167	1694	0	6
2020.05.15	23:00:00	1.21168	1.21200	1.21004	1.21005	1314	0	6
2020.05.18	00:00:00	1.20848	1.20900	1.20745	1.20796	260	0	6
2020.05.18	01:00:00	1.20794	1.20981	1.20794	1.20897	866	0	7
2020.05.18	02:00:00	1.20897	1.20958	1.20790	1.20846	1143	0	6
2020.05.18	03:00:00	1.20846	1.20951	1.20837	1.20930	1392	0	6
2020.05.18	04:00:00	1.20930	1.21110	1.20923	1.21071	1259	0	6
2020.05.18	05:00:00	1.21070	1.21143	1.21069	1.21075	1723	0	6
2020.05.18	06:00:00	1.21074	1.21109	1.21016	1.21075	1016	0	7
2020.05.18	07:00:00	1.21074	1.21095	1.20931	1.20967	897	0	6
2020.05.18	08:00:00	1.20969	1.21012	1.20947	1.20987	900	0	6
2020.05.18	09:00:00	1.20987	1.21142	1.20914	1.21031	1947	0	6
2020.05.18	10:00:00	1.21033	1.21194	1.21020	1.21086	2707	0	6
2020.05.18	11:00:00	1.21088	1.21250	1.20949	1.21044	3096	0	6
2020.05.18	12:00:00	1.21036	1.21272	1.20986	1.21238	2359	0	6
2020.05.18	13:00:00	1.21234	1.21388	1.21196	1.21240	2538	0	6
2020.05.18	14:00:00	1.21241	1.21578	1.21177	1.21508	2878	0	6
2020.05.18	15:00:00	1.21511	1.21729	1.21454	1.21643	3375	0	6
2020.05.18	16:00:00	1.21641	1.22083	1.21619	1.21889	4706	0	6
2020.05.18	17:00:00	1.21890	1.22061	1.21709	1.21921	3734	0	6
2020.05.18	18:00:00	1.21923	1.22273	1.21887	1.22077	6298	0	6
