<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.05.26	20:00:00	1.09765	1.09844	1.09703	1.09787	1388	0	6
2020.05.26	21:00:00	1.09787	1.09944	1.09785	1.09935	1080	0	6
2020.05.26	22:00:00	1.09938	1.09955	1.09783	1.09814	1651	0	6
2020.05.26	23:00:00	1.09817	1.09888	1.09807	1.09816	823	0	6
2020.05.27	00:00:00	1.09799	1.09830	1.09744	1.09755	572	0	6
2020.05.27	01:00:00	1.09766	1.09822	1.09766	1.09817	441	0	6
2020.05.27	02:00:00	1.09816	1.09848	1.09781	1.09782	504	0	6
2020.05.27	03:00:00	1.09782	1.09792	1.09676	1.09698	919	0	6
2020.05.27	04:00:00	1.09699	1.09747	1.09668	1.09671	1105	0	6
2020.05.27	05:00:00	1.09672	1.09676	1.09549	1.09595	1288	0	6
2020.05.27	06:00:00	1.09596	1.09638	1.09586	1.09617	788	0	6
2020.05.27	07:00:00	1.09618	1.09624	1.09533	1.09548	740	0	6
2020.05.27	08:00:00	1.09547	1.09590	1.09520	1.09583	831	0	6
2020.05.27	09:00:00	1.09582	1.09653	1.09509	1.09570	1655	0	6
2020.05.27	10:00:00	1.09570	1.09648	1.09518	1.09647	2843	0	6
2020.05.27	11:00:00	1.09647	1.09789	1.09554	1.09564	3302	0	6
2020.05.27	12:00:00	1.09563	1.10301	1.09336	1.10252	7774	0	6
2020.05.27	13:00:00	1.10250	1.10305	1.10084	1.10158	5382	0	6
2020.05.27	14:00:00	1.10159	1.10296	1.10128	1.10172	3808	0	6
2020.05.27	15:00:00	1.10174	1.10213	1.09773	1.09979	6484	0	6
2020.05.27	16:00:00	1.09977	1.10094	1.09815	1.09875	5459	0	6
2020.05.27	17:00:00	1.09872	1.10163	1.09712	1.09730	6213	0	6
2020.05.27	18:00:00	1.09730	1.09811	1.09549	1.09676	5115	0	6
2020.05.27	19:00:00	1.09677	1.09846	1.09670	1.09746	2372	0	6
2020.05.27	20:00:00	1.09746	1.09916	1.09683	1.09912	2074	0	6
2020.05.27	21:00:00	1.09913	1.09930	1.09850	1.09897	1620	0	6
2020.05.27	22:00:00	1.09896	1.10030	1.09874	1.09971	1675	0	6
2020.05.27	23:00:00	1.09972	1.10086	1.09970	1.10083	921	0	6
2020.05.28	00:00:00	1.10021	1.10117	1.10020	1.10057	392	0	6
2020.05.28	01:00:00	1.10056	1.10130	1.10056	1.10129	446	0	6
2020.05.28	02:00:00	1.10128	1.10167	1.10124	1.10163	540	0	6
2020.05.28	03:00:00	1.10161	1.10267	1.10095	1.10231	1447	0	6
2020.05.28	04:00:00	1.10232	1.10348	1.10158	1.10263	1768	0	6
2020.05.28	05:00:00	1.10263	1.10289	1.10144	1.10178	1202	0	6
2020.05.28	06:00:00	1.10179	1.10209	1.10090	1.10114	1029	0	6
2020.05.28	07:00:00	1.10113	1.10114	1.10054	1.10079	1026	0	6
2020.05.28	08:00:00	1.10079	1.10178	1.10054	1.10121	1320	0	6
2020.05.28	09:00:00	1.10119	1.10302	1.10087	1.10198	2835	0	6
2020.05.28	10:00:00	1.10195	1.10214	1.09959	1.10038	4005	0	6
2020.05.28	11:00:00	1.10040	1.10092	1.09915	1.09991	3283	0	6
2020.05.28	12:00:00	1.09989	1.10149	1.09919	1.10093	3713	0	6
2020.05.28	13:00:00	1.10094	1.10108	1.09958	1.10069	2690	0	6
2020.05.28	14:00:00	1.10069	1.10196	1.09999	1.10066	2569	0	6
2020.05.28	15:00:00	1.10065	1.10293	1.10058	1.10212	4051	0	6
2020.05.28	16:00:00	1.10211	1.10400	1.10211	1.10387	5086	0	6
2020.05.28	17:00:00	1.10391	1.10596	1.10299	1.10548	4982	0	6
2020.05.28	18:00:00	1.10550	1.10686	1.10500	1.10685	3850	0	6
2020.05.28	19:00:00	1.10684	1.10826	1.10664	1.10818	2893	0	6
2020.05.28	20:00:00	1.10819	1.10895	1.10757	1.10810	2154	0	6
2020.05.28	21:00:00	1.10809	1.10894	1.10809	1.10884	1518	0	6
2020.05.28	22:00:00	1.10886	1.10933	1.10667	1.10711	2772	0	6
2020.05.28	23:00:00	1.10710	1.10794	1.10702	1.10763	862	0	6
2020.05.29	00:00:00	1.10709	1.10809	1.10689	1.10785	281	0	6
2020.05.29	01:00:00	1.10783	1.10811	1.10731	1.10737	842	0	6
