<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.01.02	01:00:00	1.29845	1.29845	1.29746	1.29756	456	0	10
2020.01.02	02:00:00	1.29755	1.29788	1.29744	1.29771	474	0	10
2020.01.02	03:00:00	1.29771	1.29771	1.29721	1.29733	703	0	10
2020.01.02	04:00:00	1.29733	1.29791	1.29706	1.29790	357	0	10
2020.01.02	05:00:00	1.29786	1.29873	1.29784	1.29867	505	0	10
2020.01.02	06:00:00	1.29868	1.29921	1.29850	1.29919	295	0	10
2020.01.02	07:00:00	1.29918	1.29954	1.29887	1.29889	591	0	10
2020.01.02	08:00:00	1.29892	1.29892	1.29832	1.29849	418	0	10
2020.01.02	09:00:00	1.29847	1.29919	1.29796	1.29861	1360	0	5
2020.01.02	10:00:00	1.29861	1.29868	1.29707	1.29725	1439	0	5
2020.01.02	11:00:00	1.29726	1.29830	1.29683	1.29807	1291	0	6
2020.01.02	12:00:00	1.29807	1.29950	1.29799	1.29916	1251	0	5
2020.01.02	13:00:00	1.29913	1.30079	1.29908	1.30038	1525	0	5
2020.01.02	14:00:00	1.30038	1.30076	1.29899	1.29920	1766	0	5
2020.01.02	15:00:00	1.29925	1.30047	1.29882	1.29927	1961	0	5
2020.01.02	16:00:00	1.29933	1.30062	1.29915	1.29969	2528	0	5
2020.01.02	17:00:00	1.29968	1.29989	1.29782	1.29784	2782	0	5
2020.01.02	18:00:00	1.29784	1.30039	1.29753	1.29978	2264	0	5
2020.01.02	19:00:00	1.29980	1.30038	1.29921	1.29962	1430	0	6
2020.01.02	20:00:00	1.29960	1.29989	1.29905	1.29910	1265	0	6
2020.01.02	21:00:00	1.29911	1.29942	1.29844	1.29901	1611	0	5
2020.01.02	22:00:00	1.29898	1.29911	1.29848	1.29870	1337	0	5
2020.01.02	23:00:00	1.29871	1.29901	1.29854	1.29859	1178	0	5
2020.01.03	00:00:00	1.29834	1.29852	1.29793	1.29828	144	0	5
2020.01.03	01:00:00	1.29828	1.29856	1.29828	1.29838	266	0	8
2020.01.03	02:00:00	1.29839	1.29866	1.29822	1.29834	619	0	5
2020.01.03	03:00:00	1.29835	1.29851	1.29771	1.29821	1142	0	6
2020.01.03	04:00:00	1.29822	1.29890	1.29753	1.29883	1565	0	5
2020.01.03	05:00:00	1.29884	1.29988	1.29883	1.29929	1166	0	7
2020.01.03	06:00:00	1.29926	1.29958	1.29888	1.29930	840	0	7
2020.01.03	07:00:00	1.29929	1.29991	1.29927	1.29944	766	0	6
2020.01.03	08:00:00	1.29944	1.29957	1.29845	1.29864	456	0	5
2020.01.03	09:00:00	1.29864	1.29960	1.29622	1.29638	2717	0	5
2020.01.03	10:00:00	1.29638	1.29837	1.29606	1.29712	2334	0	5
2020.01.03	11:00:00	1.29713	1.29864	1.29697	1.29833	1980	0	5
2020.01.03	12:00:00	1.29825	1.29893	1.29804	1.29869	1831	0	7
2020.01.03	13:00:00	1.29870	1.30047	1.29851	1.30021	2074	0	5
2020.01.03	14:00:00	1.30019	1.30048	1.29909	1.29929	1746	0	5
2020.01.03	15:00:00	1.29929	1.29951	1.29720	1.29906	1770	0	5
2020.01.03	16:00:00	1.29906	1.29959	1.29817	1.29915	1926	0	5
2020.01.03	17:00:00	1.29912	1.29963	1.29794	1.29814	2417	0	5
2020.01.03	18:00:00	1.29821	1.29869	1.29760	1.29851	1730	0	5
2020.01.03	19:00:00	1.29853	1.29928	1.29827	1.29838	1350	0	5
2020.01.03	20:00:00	1.29840	1.29944	1.29840	1.29878	1723	0	5
2020.01.03	21:00:00	1.29878	1.29984	1.29878	1.29912	1335	0	5
2020.01.03	22:00:00	1.29912	1.29960	1.29884	1.29886	1740	0	5
2020.01.03	23:00:00	1.29887	1.30069	1.29857	1.30027	1077	0	5
2020.01.06	00:00:00	1.29855	1.29876	1.29854	1.29870	154	0	30
2020.01.06	01:00:00	1.29870	1.29898	1.29854	1.29890	697	0	8
2020.01.06	02:00:00	1.29887	1.29887	1.29764	1.29792	1099	0	5
2020.01.06	03:00:00	1.29793	1.29816	1.29773	1.29808	948	0	5
2020.01.06	04:00:00	1.29810	1.29823	1.29771	1.29779	465	0	7
2020.01.06	05:00:00	1.29783	1.29796	1.29761	1.29777	496	0	7
2020.01.06	06:00:00	1.29778	1.29791	1.29749	1.29754	416	0	6
2020.01.06	07:00:00	1.29755	1.29789	1.29753	1.29764	449	0	5
2020.01.06	08:00:00	1.29764	1.29808	1.29748	1.29778	495	0	6
2020.01.06	09:00:00	1.29778	1.29838	1.29769	1.29795	1485	0	6
2020.01.06	10:00:00	1.29794	1.29871	1.29775	1.29794	1837	0	5
2020.01.06	11:00:00	1.29794	1.29798	1.29638	1.29667	1483	0	5
2020.01.06	12:00:00	1.29667	1.29710	1.29636	1.29703	1319	0	6
2020.01.06	13:00:00	1.29703	1.29745	1.29642	1.29736	1287	0	5
2020.01.06	14:00:00	1.29733	1.29779	1.29662	1.29682	974	0	6
2020.01.06	15:00:00	1.29684	1.29800	1.29678	1.29703	1718	0	5
2020.01.06	16:00:00	1.29702	1.29893	1.29702	1.29890	2439	0	5
2020.01.06	17:00:00	1.29890	1.29890	1.29724	1.29728	1521	0	5
2020.01.06	18:00:00	1.29728	1.29762	1.29640	1.29644	1109	0	5
2020.01.06	19:00:00	1.29644	1.29673	1.29609	1.29650	1544	0	6
2020.01.06	20:00:00	1.29650	1.29675	1.29597	1.29668	1117	0	5
2020.01.06	21:00:00	1.29668	1.29711	1.29639	1.29644	2286	0	5
2020.01.06	22:00:00	1.29645	1.29701	1.29624	1.29627	1079	0	5
2020.01.06	23:00:00	1.29627	1.29654	1.29603	1.29633	828	0	5
2020.01.07	00:00:00	1.29626	1.29656	1.29597	1.29634	553	0	5
2020.01.07	01:00:00	1.29628	1.29647	1.29623	1.29635	405	0	8
2020.01.07	02:00:00	1.29636	1.29643	1.29596	1.29600	390	0	6
2020.01.07	03:00:00	1.29601	1.29612	1.29596	1.29608	569	0	6
2020.01.07	04:00:00	1.29607	1.29662	1.29595	1.29658	515	0	5
2020.01.07	05:00:00	1.29658	1.29663	1.29623	1.29652	766	0	7
2020.01.07	06:00:00	1.29653	1.29661	1.29615	1.29659	447	0	7
2020.01.07	07:00:00	1.29653	1.29691	1.29641	1.29689	584	0	5
2020.01.07	08:00:00	1.29689	1.29712	1.29643	1.29702	924	0	5
2020.01.07	09:00:00	1.29703	1.29760	1.29642	1.29749	1494	0	6
2020.01.07	10:00:00	1.29749	1.29782	1.29565	1.29610	1782	0	5
2020.01.07	11:00:00	1.29610	1.29762	1.29571	1.29700	1303	0	5
2020.01.07	12:00:00	1.29701	1.29831	1.29687	1.29806	1614	0	5
2020.01.07	13:00:00	1.29807	1.29863	1.29761	1.29833	1243	0	5
2020.01.07	14:00:00	1.29833	1.29937	1.29769	1.29917	1524	0	6
2020.01.07	15:00:00	1.29918	1.30140	1.29835	1.30062	2599	0	5
2020.01.07	16:00:00	1.30061	1.30231	1.30005	1.30157	2539	0	5
2020.01.07	17:00:00	1.30154	1.30292	1.30112	1.30138	3305	0	5
2020.01.07	18:00:00	1.30138	1.30178	1.30116	1.30161	1677	0	5
2020.01.07	19:00:00	1.30160	1.30172	1.30108	1.30127	1259	0	6
2020.01.07	20:00:00	1.30129	1.30133	1.30022	1.30035	1053	0	6
2020.01.07	21:00:00	1.30035	1.30077	1.30016	1.30039	1257	0	5
2020.01.07	22:00:00	1.30040	1.30080	1.29998	1.30051	1243	0	6
2020.01.07	23:00:00	1.30059	1.30069	1.30008	1.30019	740	0	5
2020.01.08	00:00:00	1.30033	1.30033	1.30003	1.30024	69	0	5
2020.01.08	01:00:00	1.30024	1.30070	1.30005	1.30006	882	0	7
2020.01.08	02:00:00	1.30007	1.30033	1.29943	1.29952	2770	0	6
2020.01.08	03:00:00	1.29951	1.29971	1.29819	1.29823	2432	0	5
2020.01.08	04:00:00	1.29823	1.29878	1.29798	1.29838	2498	0	5
2020.01.08	05:00:00	1.29837	1.29873	1.29811	1.29823	1623	0	5
2020.01.08	06:00:00	1.29823	1.29866	1.29806	1.29820	858	0	6
2020.01.08	07:00:00	1.29820	1.29867	1.29806	1.29853	842	0	6
2020.01.08	08:00:00	1.29854	1.29855	1.29794	1.29822	672	0	6
2020.01.08	09:00:00	1.29823	1.29912	1.29759	1.29835	1664	0	5
2020.01.08	10:00:00	1.29835	1.30002	1.29823	1.30001	2496	0	5
2020.01.08	11:00:00	1.30000	1.30075	1.29982	1.30026	1742	0	6
2020.01.08	12:00:00	1.30031	1.30139	1.30028	1.30107	1590	0	5
2020.01.08	13:00:00	1.30106	1.30133	1.30037	1.30121	1349	0	5
2020.01.08	14:00:00	1.30122	1.30219	1.30083	1.30194	1960	0	6
2020.01.08	15:00:00	1.30195	1.30237	1.30122	1.30134	2241	0	5
2020.01.08	16:00:00	1.30134	1.30234	1.30095	1.30177	2124	0	5
2020.01.08	17:00:00	1.30176	1.30393	1.30132	1.30350	2452	0	5
2020.01.08	18:00:00	1.30354	1.30432	1.30223	1.30265	3215	0	5
2020.01.08	19:00:00	1.30265	1.30388	1.30216	1.30278	2008	0	5
2020.01.08	20:00:00	1.30276	1.30378	1.30276	1.30306	1149	0	5
2020.01.08	21:00:00	1.30300	1.30311	1.30262	1.30271	1251	0	5
2020.01.08	22:00:00	1.30272	1.30332	1.30227	1.30332	1547	0	5
2020.01.08	23:00:00	1.30332	1.30395	1.30307	1.30371	882	0	5
2020.01.09	00:00:00	1.30381	1.30381	1.30300	1.30361	222	0	5
2020.01.09	01:00:00	1.30361	1.30396	1.30353	1.30358	252	0	7
2020.01.09	02:00:00	1.30358	1.30373	1.30298	1.30318	928	0	6
2020.01.09	03:00:00	1.30318	1.30329	1.30258	1.30288	1244	0	6
2020.01.09	04:00:00	1.30289	1.30342	1.30282	1.30318	811	0	5
2020.01.09	05:00:00	1.30317	1.30395	1.30314	1.30365	841	0	7
2020.01.09	06:00:00	1.30365	1.30403	1.30347	1.30390	425	0	6
2020.01.09	07:00:00	1.30390	1.30403	1.30368	1.30375	558	0	7
2020.01.09	08:00:00	1.30374	1.30402	1.30353	1.30399	496	0	6
2020.01.09	09:00:00	1.30399	1.30429	1.30353	1.30356	1283	0	5
2020.01.09	10:00:00	1.30356	1.30470	1.30354	1.30461	1739	0	6
2020.01.09	11:00:00	1.30460	1.30557	1.30445	1.30557	1395	0	5
2020.01.09	12:00:00	1.30557	1.30562	1.30497	1.30499	1362	0	6
2020.01.09	13:00:00	1.30499	1.30546	1.30486	1.30512	1180	0	6
2020.01.09	14:00:00	1.30513	1.30516	1.30419	1.30508	1416	0	7
2020.01.09	15:00:00	1.30508	1.30643	1.30498	1.30565	1861	0	5
2020.01.09	16:00:00	1.30562	1.30745	1.30561	1.30710	2376	0	5
2020.01.09	17:00:00	1.30710	1.31044	1.30703	1.30967	3072	0	5
2020.01.09	18:00:00	1.30967	1.30984	1.30877	1.30907	1913	0	5
2020.01.09	19:00:00	1.30907	1.30961	1.30878	1.30886	1611	0	5
2020.01.09	20:00:00	1.30886	1.30939	1.30760	1.30798	1835	0	5
2020.01.09	21:00:00	1.30797	1.30835	1.30751	1.30787	1715	0	5
2020.01.09	22:00:00	1.30789	1.30792	1.30617	1.30677	2249	0	5
2020.01.09	23:00:00	1.30679	1.30691	1.30530	1.30546	1315	0	0
2020.01.10	00:00:00	1.30557	1.30618	1.30535	1.30589	752	0	0
2020.01.10	01:00:00	1.30589	1.30628	1.30571	1.30625	391	0	0
2020.01.10	02:00:00	1.30624	1.30685	1.30623	1.30659	1186	0	0
2020.01.10	03:00:00	1.30658	1.30678	1.30610	1.30646	1280	0	0
2020.01.10	04:00:00	1.30645	1.30664	1.30606	1.30615	877	0	0
2020.01.10	05:00:00	1.30614	1.30640	1.30610	1.30630	618	0	0
2020.01.10	06:00:00	1.30631	1.30634	1.30614	1.30626	385	0	0
2020.01.10	07:00:00	1.30629	1.30636	1.30597	1.30605	845	0	0
2020.01.10	08:00:00	1.30606	1.30608	1.30559	1.30559	936	0	0
2020.01.10	09:00:00	1.30556	1.30603	1.30537	1.30601	752	0	0
2020.01.10	10:00:00	1.30599	1.30738	1.30589	1.30703	1378	0	0
2020.01.10	11:00:00	1.30705	1.30744	1.30683	1.30700	1242	0	0
2020.01.10	12:00:00	1.30702	1.30747	1.30702	1.30746	796	0	0
2020.01.10	13:00:00	1.30745	1.30752	1.30665	1.30696	1057	0	0
2020.01.10	14:00:00	1.30695	1.30702	1.30606	1.30614	1051	0	0
2020.01.10	15:00:00	1.30612	1.30717	1.30286	1.30414	4502	0	0
2020.01.10	16:00:00	1.30416	1.30503	1.30333	1.30446	3451	0	0
2020.01.10	17:00:00	1.30448	1.30577	1.30398	1.30510	3250	0	0
2020.01.10	18:00:00	1.30509	1.30590	1.30435	1.30518	2362	0	0
2020.01.10	19:00:00	1.30516	1.30571	1.30430	1.30463	1806	0	5
2020.01.10	20:00:00	1.30463	1.30550	1.30453	1.30550	906	0	7
2020.01.10	21:00:00	1.30549	1.30605	1.30511	1.30589	1498	0	5
2020.01.10	22:00:00	1.30587	1.30637	1.30571	1.30610	2142	0	5
2020.01.10	23:00:00	1.30610	1.30617	1.30515	1.30535	991	0	5
2020.01.13	00:00:00	1.30498	1.30615	1.30498	1.30560	210	0	18
2020.01.13	01:00:00	1.30560	1.30669	1.30560	1.30665	610	0	6
2020.01.13	02:00:00	1.30666	1.30674	1.30609	1.30616	592	0	5
2020.01.13	03:00:00	1.30617	1.30619	1.30541	1.30555	954	0	5
2020.01.13	04:00:00	1.30552	1.30578	1.30508	1.30523	1021	0	5
2020.01.13	05:00:00	1.30522	1.30552	1.30454	1.30455	764	0	7
2020.01.13	06:00:00	1.30456	1.30483	1.30448	1.30475	342	0	7
2020.01.13	07:00:00	1.30475	1.30485	1.30450	1.30459	447	0	7
2020.01.13	08:00:00	1.30461	1.30481	1.30446	1.30480	467	0	7
2020.01.13	09:00:00	1.30481	1.30620	1.30481	1.30611	817	0	7
2020.01.13	10:00:00	1.30610	1.30647	1.30528	1.30538	1228	0	5
2020.01.13	11:00:00	1.30537	1.30624	1.30518	1.30588	1415	0	5
2020.01.13	12:00:00	1.30588	1.30642	1.30586	1.30590	1037	0	6
2020.01.13	13:00:00	1.30589	1.30600	1.30548	1.30600	728	0	7
2020.01.13	14:00:00	1.30599	1.30608	1.30408	1.30429	887	0	5
2020.01.13	15:00:00	1.30430	1.30479	1.30410	1.30430	1721	0	6
2020.01.13	16:00:00	1.30430	1.30548	1.30339	1.30513	2378	0	5
2020.01.13	17:00:00	1.30511	1.30538	1.30313	1.30519	2948	0	5
2020.01.13	18:00:00	1.30519	1.30541	1.30447	1.30481	2375	0	5
2020.01.13	19:00:00	1.30485	1.30503	1.30448	1.30481	1312	0	6
2020.01.13	20:00:00	1.30479	1.30499	1.30453	1.30469	1318	0	6
2020.01.13	21:00:00	1.30468	1.30514	1.30451	1.30461	1067	0	5
2020.01.13	22:00:00	1.30461	1.30620	1.30459	1.30583	1888	0	5
2020.01.13	23:00:00	1.30584	1.30600	1.30550	1.30554	486	0	6
2020.01.14	00:00:00	1.30545	1.30567	1.30533	1.30549	132	0	5
2020.01.14	01:00:00	1.30550	1.30563	1.30529	1.30563	405	0	5
2020.01.14	02:00:00	1.30563	1.30563	1.30503	1.30510	561	0	5
2020.01.14	03:00:00	1.30507	1.30628	1.30494	1.30600	1155	0	6
2020.01.14	04:00:00	1.30600	1.30613	1.30540	1.30544	633	0	5
2020.01.14	05:00:00	1.30544	1.30581	1.30537	1.30577	686	0	6
2020.01.14	06:00:00	1.30575	1.30579	1.30560	1.30571	286	0	8
2020.01.14	07:00:00	1.30569	1.30613	1.30567	1.30606	425	0	5
2020.01.14	08:00:00	1.30604	1.30615	1.30518	1.30523	813	0	5
2020.01.14	09:00:00	1.30524	1.30723	1.30524	1.30647	977	0	5
2020.01.14	10:00:00	1.30647	1.30772	1.30647	1.30748	1517	0	5
2020.01.14	11:00:00	1.30747	1.30778	1.30708	1.30717	799	0	7
2020.01.14	12:00:00	1.30717	1.30758	1.30680	1.30715	829	0	6
2020.01.14	13:00:00	1.30715	1.30757	1.30663	1.30665	1280	0	6
2020.01.14	14:00:00	1.30665	1.30748	1.30662	1.30667	1086	0	6
2020.01.14	15:00:00	1.30667	1.30791	1.30667	1.30751	2689	0	5
2020.01.14	16:00:00	1.30750	1.30762	1.30626	1.30649	2417	0	5
2020.01.14	17:00:00	1.30649	1.30732	1.30620	1.30665	1826	0	5
2020.01.14	18:00:00	1.30664	1.30672	1.30557	1.30559	1490	0	5
2020.01.14	19:00:00	1.30559	1.30608	1.30495	1.30507	1056	0	6
2020.01.14	20:00:00	1.30506	1.30559	1.30465	1.30546	1858	0	5
2020.01.14	21:00:00	1.30545	1.30597	1.30519	1.30566	1237	0	7
2020.01.14	22:00:00	1.30566	1.30649	1.30561	1.30614	1118	0	6
2020.01.14	23:00:00	1.30614	1.30664	1.30595	1.30609	588	0	5
2020.01.15	00:00:00	1.30520	1.30644	1.30520	1.30603	135	0	10
2020.01.15	01:00:00	1.30602	1.30675	1.30602	1.30673	346	0	8
2020.01.15	02:00:00	1.30672	1.30675	1.30624	1.30652	481	0	5
2020.01.15	03:00:00	1.30650	1.30719	1.30638	1.30676	774	0	5
2020.01.15	04:00:00	1.30676	1.30682	1.30652	1.30682	427	0	6
2020.01.15	05:00:00	1.30681	1.30691	1.30600	1.30604	592	0	5
2020.01.15	06:00:00	1.30604	1.30615	1.30562	1.30570	413	0	5
2020.01.15	07:00:00	1.30570	1.30581	1.30556	1.30572	407	0	7
2020.01.15	08:00:00	1.30577	1.30599	1.30567	1.30589	443	0	6
2020.01.15	09:00:00	1.30589	1.30626	1.30571	1.30587	698	0	7
2020.01.15	10:00:00	1.30587	1.30719	1.30580	1.30690	982	0	6
2020.01.15	11:00:00	1.30690	1.30779	1.30686	1.30759	992	0	7
2020.01.15	12:00:00	1.30759	1.30774	1.30715	1.30756	1399	0	6
2020.01.15	13:00:00	1.30756	1.30764	1.30631	1.30638	976	0	6
2020.01.15	14:00:00	1.30639	1.30671	1.30599	1.30649	1213	0	6
2020.01.15	15:00:00	1.30644	1.30772	1.30641	1.30705	2142	0	5
2020.01.15	16:00:00	1.30706	1.30712	1.30519	1.30555	2579	0	5
2020.01.15	17:00:00	1.30555	1.30587	1.30439	1.30470	2667	0	5
2020.01.15	18:00:00	1.30468	1.30495	1.30382	1.30399	1946	0	5
2020.01.15	19:00:00	1.30399	1.30417	1.30348	1.30374	1145	0	5
2020.01.15	20:00:00	1.30374	1.30467	1.30357	1.30466	957	0	5
2020.01.15	21:00:00	1.30467	1.30481	1.30394	1.30397	906	0	5
2020.01.15	22:00:00	1.30398	1.30504	1.30398	1.30464	1214	0	6
2020.01.15	23:00:00	1.30465	1.30488	1.30406	1.30414	637	0	5
2020.01.16	00:00:00	1.30409	1.30441	1.30405	1.30417	156	0	15
2020.01.16	01:00:00	1.30416	1.30426	1.30393	1.30399	283	0	6
2020.01.16	02:00:00	1.30399	1.30412	1.30349	1.30408	640	0	6
2020.01.16	03:00:00	1.30408	1.30440	1.30398	1.30426	689	0	6
2020.01.16	04:00:00	1.30426	1.30446	1.30423	1.30442	357	0	5
2020.01.16	05:00:00	1.30439	1.30448	1.30430	1.30440	360	0	8
2020.01.16	06:00:00	1.30442	1.30448	1.30421	1.30432	204	0	7
2020.01.16	07:00:00	1.30430	1.30459	1.30428	1.30452	209	0	6
2020.01.16	08:00:00	1.30453	1.30478	1.30448	1.30468	357	0	5
2020.01.16	09:00:00	1.30469	1.30469	1.30410	1.30427	742	0	5
2020.01.16	10:00:00	1.30425	1.30461	1.30328	1.30351	1221	0	5
2020.01.16	11:00:00	1.30350	1.30373	1.30319	1.30337	1338	0	7
2020.01.16	12:00:00	1.30336	1.30388	1.30321	1.30354	1019	0	7
2020.01.16	13:00:00	1.30354	1.30393	1.30339	1.30383	712	0	7
2020.01.16	14:00:00	1.30383	1.30408	1.30346	1.30380	964	0	6
2020.01.16	15:00:00	1.30381	1.30440	1.30328	1.30415	2484	0	5
2020.01.16	16:00:00	1.30414	1.30519	1.30380	1.30501	2096	0	5
2020.01.16	17:00:00	1.30501	1.30558	1.30381	1.30432	2667	0	5
2020.01.16	18:00:00	1.30432	1.30493	1.30394	1.30429	1637	0	5
2020.01.16	19:00:00	1.30430	1.30463	1.30367	1.30411	1333	0	6
2020.01.16	20:00:00	1.30411	1.30522	1.30402	1.30506	1184	0	6
2020.01.16	21:00:00	1.30508	1.30512	1.30463	1.30472	857	0	5
2020.01.16	22:00:00	1.30471	1.30471	1.30392	1.30393	615	0	6
2020.01.16	23:00:00	1.30393	1.30439	1.30393	1.30421	559	0	7
2020.01.17	00:00:00	1.30414	1.30435	1.30382	1.30400	194	0	5
2020.01.17	01:00:00	1.30403	1.30436	1.30403	1.30410	293	0	5
2020.01.17	02:00:00	1.30410	1.30428	1.30394	1.30427	376	0	5
2020.01.17	03:00:00	1.30426	1.30522	1.30416	1.30471	743	0	6
2020.01.17	04:00:00	1.30456	1.30472	1.30418	1.30471	754	0	6
2020.01.17	05:00:00	1.30471	1.30505	1.30470	1.30483	419	0	6
2020.01.17	06:00:00	1.30485	1.30517	1.30480	1.30505	354	0	5
2020.01.17	07:00:00	1.30505	1.30514	1.30483	1.30493	394	0	6
2020.01.17	08:00:00	1.30493	1.30514	1.30481	1.30483	515	0	6
2020.01.17	09:00:00	1.30484	1.30484	1.30354	1.30358	718	0	6
2020.01.17	10:00:00	1.30357	1.30397	1.30333	1.30386	725	0	6
2020.01.17	11:00:00	1.30388	1.30489	1.30385	1.30427	1145	0	6
2020.01.17	12:00:00	1.30428	1.30443	1.30408	1.30416	832	0	6
2020.01.17	13:00:00	1.30416	1.30503	1.30402	1.30471	1206	0	5
2020.01.17	14:00:00	1.30471	1.30578	1.30443	1.30513	928	0	6
2020.01.17	15:00:00	1.30512	1.30579	1.30464	1.30493	2274	0	5
2020.01.17	16:00:00	1.30493	1.30603	1.30398	1.30562	2174	0	5
2020.01.17	17:00:00	1.30562	1.30673	1.30548	1.30581	2251	0	5
2020.01.17	18:00:00	1.30581	1.30748	1.30577	1.30741	1724	0	5
2020.01.17	19:00:00	1.30741	1.30741	1.30640	1.30663	978	0	5
2020.01.17	20:00:00	1.30663	1.30680	1.30602	1.30633	1088	0	6
2020.01.17	21:00:00	1.30632	1.30679	1.30613	1.30639	710	0	5
2020.01.17	22:00:00	1.30639	1.30672	1.30612	1.30672	1161	0	6
2020.01.17	23:00:00	1.30674	1.30733	1.30651	1.30665	754	0	5
2020.01.20	00:00:00	1.30582	1.30650	1.30582	1.30636	171	0	9
2020.01.20	01:00:00	1.30635	1.30694	1.30624	1.30644	653	0	5
2020.01.20	02:00:00	1.30644	1.30679	1.30635	1.30678	301	0	6
2020.01.20	03:00:00	1.30679	1.30680	1.30640	1.30659	1102	0	5
2020.01.20	04:00:00	1.30660	1.30691	1.30657	1.30666	404	0	5
2020.01.20	05:00:00	1.30666	1.30671	1.30648	1.30648	510	0	7
2020.01.20	06:00:00	1.30651	1.30667	1.30628	1.30633	270	0	6
2020.01.20	07:00:00	1.30634	1.30659	1.30624	1.30627	521	0	5
2020.01.20	08:00:00	1.30627	1.30629	1.30575	1.30577	479	0	7
2020.01.20	09:00:00	1.30578	1.30664	1.30546	1.30657	735	0	7
2020.01.20	10:00:00	1.30657	1.30704	1.30644	1.30688	925	0	6
2020.01.20	11:00:00	1.30688	1.30713	1.30648	1.30651	911	0	5
2020.01.20	12:00:00	1.30651	1.30710	1.30650	1.30706	635	0	6
2020.01.20	13:00:00	1.30706	1.30707	1.30654	1.30663	550	0	7
2020.01.20	14:00:00	1.30664	1.30717	1.30654	1.30707	491	0	6
2020.01.20	15:00:00	1.30708	1.30720	1.30610	1.30626	731	0	5
2020.01.20	16:00:00	1.30627	1.30663	1.30567	1.30575	781	0	7
2020.01.20	17:00:00	1.30575	1.30636	1.30536	1.30571	1157	0	6
2020.01.20	18:00:00	1.30571	1.30602	1.30501	1.30502	628	0	7
2020.01.20	19:00:00	1.30506	1.30509	1.30436	1.30498	673	0	5
2020.01.20	20:00:00	1.30498	1.30503	1.30445	1.30481	430	0	5
2020.01.20	21:00:00	1.30483	1.30485	1.30435	1.30446	1939	0	6
2020.01.20	22:00:00	1.30446	1.30484	1.30436	1.30448	1610	0	5
2020.01.20	23:00:00	1.30445	1.30478	1.30432	1.30462	1055	0	10
2020.01.21	00:00:00	1.30450	1.30485	1.30448	1.30461	129	0	10
2020.01.21	01:00:00	1.30460	1.30469	1.30442	1.30453	256	0	7
2020.01.21	02:00:00	1.30453	1.30509	1.30446	1.30503	363	0	7
2020.01.21	03:00:00	1.30502	1.30569	1.30485	1.30558	1055	0	5
2020.01.21	04:00:00	1.30558	1.30613	1.30556	1.30582	534	0	5
2020.01.21	05:00:00	1.30582	1.30587	1.30537	1.30550	594	0	6
2020.01.21	06:00:00	1.30552	1.30575	1.30548	1.30561	585	0	5
2020.01.21	07:00:00	1.30561	1.30610	1.30558	1.30595	390	0	5
2020.01.21	08:00:00	1.30594	1.30655	1.30592	1.30651	532	0	7
2020.01.21	09:00:00	1.30654	1.30688	1.30641	1.30686	856	0	7
2020.01.21	10:00:00	1.30686	1.30765	1.30684	1.30765	1348	0	5
2020.01.21	11:00:00	1.30762	1.30771	1.30708	1.30709	983	0	6
2020.01.21	12:00:00	1.30709	1.30716	1.30641	1.30660	1077	0	7
2020.01.21	13:00:00	1.30660	1.30687	1.30632	1.30653	1018	0	6
2020.01.21	14:00:00	1.30653	1.30653	1.30571	1.30613	1053	0	6
2020.01.21	15:00:00	1.30612	1.30668	1.30565	1.30642	1969	0	5
2020.01.21	16:00:00	1.30641	1.30643	1.30513	1.30570	1712	0	5
2020.01.21	17:00:00	1.30574	1.30736	1.30557	1.30635	2022	0	5
2020.01.21	18:00:00	1.30636	1.30733	1.30634	1.30686	1227	0	5
2020.01.21	19:00:00	1.30686	1.30717	1.30658	1.30689	1480	0	5
2020.01.21	20:00:00	1.30689	1.30707	1.30640	1.30707	1650	0	5
2020.01.21	21:00:00	1.30706	1.30761	1.30692	1.30704	1966	0	5
2020.01.21	22:00:00	1.30703	1.30790	1.30691	1.30781	1662	0	6
2020.01.21	23:00:00	1.30781	1.30794	1.30679	1.30687	669	0	5
2020.01.22	00:00:00	1.30711	1.30734	1.30686	1.30725	155	0	10
2020.01.22	01:00:00	1.30722	1.30740	1.30703	1.30737	190	0	8
2020.01.22	02:00:00	1.30738	1.30842	1.30718	1.30841	560	0	8
2020.01.22	03:00:00	1.30842	1.30915	1.30827	1.30891	659	0	6
2020.01.22	04:00:00	1.30890	1.30912	1.30852	1.30854	938	0	6
2020.01.22	05:00:00	1.30853	1.30863	1.30811	1.30849	610	0	8
2020.01.22	06:00:00	1.30849	1.30852	1.30823	1.30841	192	0	5
2020.01.22	07:00:00	1.30841	1.30851	1.30795	1.30804	425	0	6
2020.01.22	08:00:00	1.30805	1.30820	1.30792	1.30793	505	0	7
2020.01.22	09:00:00	1.30795	1.30837	1.30759	1.30774	595	0	6
2020.01.22	10:00:00	1.30775	1.30823	1.30742	1.30752	768	0	5
2020.01.22	11:00:00	1.30752	1.30779	1.30657	1.30665	949	0	5
2020.01.22	12:00:00	1.30665	1.30668	1.30637	1.30651	578	0	7
2020.01.22	13:00:00	1.30650	1.30664	1.30614	1.30615	837	0	6
2020.01.22	14:00:00	1.30616	1.30623	1.30542	1.30548	836	0	6
2020.01.22	15:00:00	1.30548	1.30560	1.30354	1.30465	2787	0	5
2020.01.22	16:00:00	1.30466	1.30587	1.30442	1.30529	2108	0	5
